sentence,word,word2,sent_id,item_id,list,rating_mean,rating_sd,cloze_p_smoothed,cloze_s,competition,entropy
Let us leave these poor people in,peace.,PEACE,69,380,1,4.524590163934426,0.7212617966002168,0.5957446808510638,0.5179430915348546,0.5,1.6371961158997073
He rose from his seat and stopped mid way when Joe,glared,GLARED,194,1576,1,3.2131147540983607,1.1706800601695957,0.008547008547008548,4.762173934797756,-0.10256410256410256,3.4349147901025794
You know better than to talk to your,mother,MOTHER,147,1043,1,4.39344262295082,0.7805700593068752,0.43,0.843970070294529,0.36,2.304097693483178
It is not the most fragrant of places but we,make,MAKE,164,1229,1,3.3442622950819674,1.3770166532718395,0.043859649122807015,3.126760535960395,-0.03508771929824561,3.345152840374504
The police,officer,OFFICER,198,1619,1,4.622950819672131,0.7109602526684011,0.016260162601626018,4.119037174812472,-0.08130081300813008,3.557934954629232
Ken just hoped he wasnt,taking,TAKING,136,930,1,3.3442622950819674,1.1956204233456835,0.008620689655172414,4.7535901911063645,-0.09482758620689655,3.386261696959839
One,by,BY,192,1542,1,4.278688524590164,1.0021834087129229,0.24752475247524752,1.3962446919730587,0.0297029702970297,2.4246945321175533
Looks like a walk,did,DID,41,199,1,2.9344262295081966,1.3523911226541971,0.009523809523809525,4.653960350157523,-0.32380952380952377,2.6828903526442094
Andrew closed the,office,OFFICE,100,610,1,3.0655737704918034,1.1953918807796378,0.01020408163265306,4.584967478670572,-0.6020408163265306,1.7414862358577712
He,heaved,HEAVED,87,504,1,2.9672131147540983,1.3287489493850233,0.007874015748031496,4.844187086458591,-0.10236220472440945,3.643970935815907
Let us give battle to these foreign snakes,once,ONCE,166,1249,1,2.5081967213114753,1.2599332101302319,0.009009009009009009,4.709530201312334,-0.21621621621621623,3.055447999229908
Joseph walked into the office and removed,his,HIS,126,835,1,4.213114754098361,0.6611796049072864,0.6666666666666666,0.40546510810816444,0.5222222222222221,1.249496771242108
"I am trying, old man, but I would rather",kill,KILL,159,1173,1,2.6721311475409837,1.3505716255893259,0.020202020202020204,3.9019726695746444,-0.3131313131313131,2.292975941217498
He probably doesnt,want,WANT,37,174,1,4.081967213114754,0.8224978615415588,0.06862745098039216,2.6790626642289577,-0.2549019607843137,2.5621510641725753
Joseph walked into the office and removed his flat,cap.,CAP,126,837,1,3.9672131147540983,1.2644789851259437,0.4444444444444444,0.8109302162163288,0.3333333333333333,2.1317709580079756
He put his hands in his pockets and leaned against the,truck.,TRUCK,157,1153,1,3.2950819672131146,1.256241249323844,0.010752688172043012,4.532599493153255,-0.6774193548387097,1.3426318234795285
William sat down and,tucked,TUCKED,71,391,1,2.8524590163934427,1.249480766475559,0.008264462809917356,4.795790545596741,-0.05785123966942149,3.581183122030329
Henry washed,his,HIS,197,1606,1,4.557377049180328,0.6198007788511409,0.6043956043956044,0.5035263212843792,0.4725274725274725,1.4784262848862988
He let Donald,go,GO,182,1424,1,4.065573770491803,0.8919800531965647,0.15517241379310345,1.8632184332102,0.08620689655172414,3.338724874220511
She couldnt,help,HELP,28,125,1,3.9508196721311477,1.0396510553738165,0.05128205128205128,2.970414465569701,-0.05128205128205128,3.4210113785841543
If this were a movie instead of a book this would,be,BE,204,1709,1,4.540983606557377,0.8077493524562198,0.5684210526315789,0.5648928450362665,0.49473684210526314,1.7700896466654297
He smiled again and felt like a man and not,just,JUST,183,1443,1,4.131147540983607,0.9215098088836887,0.010101010101010102,4.59511985013459,-0.5151515151515152,1.9524618094783466
The first knife caught in her skirt and she shook it,free.,FREE,172,1318,1,3.3278688524590163,1.350571625589326,0.10526315789473684,2.2512917986064953,-0.28421052631578947,2.101893534395451
Underneath the table her hand was gripping the,chair.,CHAIR,109,687,1,3.8524590163934427,1.1230325844748896,0.17142857142857143,1.7635885922613586,0.05714285714285715,2.871807842045647
Charles felt sick to the,pit,PIT,101,620,1,4.032786885245901,1.2644789851259437,0.0967741935483871,2.3353749158170363,-0.4731182795698925,1.6308588923181202
Scott got up and,washed,WASHED,43,211,1,2.9508196721311477,1.3344940303125716,0.009259259259259259,4.68213122712422,-0.19444444444444442,2.9091357534165128
Hes got the,ability,ABILITY,184,1448,1,3.459016393442623,1.1771968186020447,0.0078125,4.852030263919617,-0.046875,3.774891104530274
Jacques sighed and tried,to,TO,124,814,1,4.540983606557377,0.6969880556557451,0.6703296703296703,0.3999856423435389,0.5384615384615384,1.2846827712874926
Walter closed,the,THE,70,382,1,4.573770491803279,0.7178443748112033,0.6666666666666666,0.40546510810816444,0.5555555555555556,1.2901367214199846
Why dont you tell me what,happened,HAPPENED,177,1368,1,4.639344262295082,0.6064318286844202,0.14736842105263157,1.9148195619852824,-0.35789473684210527,1.863260142157342
His helmet was lost but he could still do,some,SOME,135,924,1,3.639344262295082,1.238719592768354,0.019230769230769232,3.951243718581427,-0.16346153846153844,2.8352799994796465
If this were a movie instead of,a,A,204,1705,2,4.677966101694915,0.8187601637400568,0.5,0.6931471805599453,0.3295454545454546,1.7039402396808672
Jack walked up to the,door.,DOOR,26,118,2,3.7796610169491527,0.92973478995949,0.17094017094017094,1.766441661243765,0.1111111111111111,3.44173427949911
Normally they want to,cut,CUT,50,253,2,2.3220338983050848,0.9727436839646721,0.008695652173913044,4.74493212836325,-0.1217391304347826,3.4823712873653823
Andy felt,good,GOOD,188,1495,2,4.186440677966102,0.8402498862958698,0.017543859649122806,4.04305126783455,-0.15789473684210525,3.369711531506052
Sam felt proud,when,WHEN,42,204,2,4.491525423728813,0.7040004250569887,0.011111111111111112,4.499809670330265,-0.5333333333333333,1.7336912276501222
Andrew closed,the,THE,100,609,2,4.830508474576271,0.4215137897233533,0.5681818181818182,0.5653138090500602,0.3863636363636364,1.5397499432785822
He was built with muscle and liked to throw,his,HIS,158,1162,2,3.694915254237288,0.9870582781267117,0.102803738317757,2.2749335616635356,-0.01869158878504673,3.194556018068905
There were choked screams,and,AND,80,454,2,3.864406779661017,1.0078592389170649,0.07407407407407407,2.6026896854443837,-0.08333333333333334,3.191000898886331
He,lay,LAY,90,528,2,2.830508474576271,1.100979851562976,0.008264462809917356,4.795790545596741,-0.09917355371900827,3.6463631720110965
Lawrence rubbed the back of,his,HIS,137,940,2,4.491525423728813,0.8173312618417756,0.6333333333333333,0.456758402495715,0.5666666666666667,1.5550968396614697
I mostly just pick a dry white and drink it to get,drunk.,DRUNK,187,1493,2,3.8813559322033897,1.1609262913237068,0.5102040816326531,0.6729444732424258,0.46938775510204084,2.1627896095361057
Alice,is,IS,34,154,2,4.016949152542373,1.0584882750434421,0.06086956521739131,2.7990219793079367,-0.05217391304347826,3.4297445856059614
He is after glory and heads for,his,HIS,88,518,2,3.2203389830508473,1.018243867039947,0.06306306306306306,2.763620052257021,-0.18918918918918917,3.133423493573902
All the,bowls,BOWLS,112,705,2,1.6440677966101696,0.8662784426222078,0.009345794392523364,4.672828834461906,-0.16822429906542055,3.1577182478225123
Edward washed his hands and flicked water at,Bob.,BOB,106,663,2,2.3559322033898304,1.2284376377362958,0.010309278350515464,4.574710978503383,-0.2061855670103093,2.4595363397498344
Theyre riding out to meet,them.,THEM,31,143,2,3.406779661016949,1.0686543918565843,0.0673076923076923,2.6984807500860595,-0.028846153846153855,3.125441604851758
Now the man is coming who will give it,back,BACK,170,1294,2,3.288135593220339,0.9294204248482347,0.010416666666666666,4.564348191467836,-0.3125,2.377234173922012
I was thinking of getting,the,THE,94,564,2,3.8983050847457625,0.9947260106949098,0.009523809523809525,4.653960350157523,-0.39999999999999997,2.621002084008489
The,dead,DEAD,55,280,2,2.016949152542373,0.937559661066758,0.008,4.828313737302301,-0.10400000000000001,3.7229265929573168
She saw the throwing knife in his,hand.,HAND,75,422,2,4.338983050847458,0.8829841544156682,0.42,0.8675005677047231,0.35,2.4425293620493913
Dont die of cold before you,die,DIE,85,493,2,1.6101694915254237,0.8097881620084646,0.19626168224299065,1.6283063967384832,0.11214953271028037,3.111583983431514
The bored looking soldier just,pointed.,POINTED,29,133,2,2.7796610169491527,1.09965192941581,0.009259259259259259,4.68213122712422,-0.16666666666666669,3.121982593832437
He drove his truck,home,HOME,132,889,2,3.8983050847457625,0.977239519121244,0.038461538461538464,3.2580965380214817,-0.08653846153846154,3.1020988244834298
Tommy came out of the staff room,toilet,TOILET,167,1259,2,2.9491525423728815,1.2094987393410392,0.01818181818181818,4.007333185232471,-0.21818181818181817,3.1550961548631973
Michael,gave,GAVE,7,25,2,3.305084745762712,1.2070802231451412,0.016666666666666666,4.0943445622221,-0.10833333333333334,3.578449594336979
Arthur placed the,bars,BARS,96,578,2,1.9830508474576272,0.9557723979485409,0.00847457627118644,4.770684624465664,-0.11016949152542373,3.5425370415966113
His helmet was lost but he could still do some,damage.,DAMAGE,135,925,2,3.23728813559322,1.2640790985023849,0.13725490196078433,1.9859154836690123,-0.009803921568627444,2.9206449875197364
Jack walked up to,the,THE,26,117,2,4.508474576271187,0.6790683616983868,0.4787234042553192,0.7366322924996841,0.37234042553191493,2.070291495740427
Harry,smiled,SMILED,17,69,2,3.3728813559322033,1.1125972268207234,0.05405405405405406,2.917770732084279,-0.08108108108108109,3.3010616264605215
You,know,KNOW,147,1036,2,3.830508474576271,1.1318666665243802,0.037037037037037035,3.295836866004329,-0.2222222222222222,3.018083983416208
James was only in the cell for an hour but it felt like a,week.,WEEK,205,1726,2,4.186440677966102,0.9554665997010886,0.08333333333333333,2.4849066497880004,-0.1875,2.505670574395751
"Anthony was approached, just as",he,HE,129,860,2,4.169491525423729,0.8126699795221911,0.5263157894736842,0.6418538861723948,0.4421052631578947,2.0023467813279847
Scott got up,and,AND,43,210,2,4.372881355932203,0.7167528570537277,0.391304347826087,0.9382696385929302,0.2282608695652174,2.1036128647843713
He called over his,shoulder.,SHOULDER,3,12,2,3.5254237288135593,1.2085319136554844,0.09803921568627451,2.322387720290225,-0.07843137254901962,2.9371448627413175
Jake smiled again at,his,HIS,117,752,2,3.6440677966101696,0.9606519313754623,0.26595744680851063,1.324418957401803,0.03191489361702127,2.2447473863458356
Jake smiled again at his,baby,BABY,117,753,2,3.2711864406779663,1.1269505462113583,0.028846153846153848,3.545778610473263,-0.125,3.07051480626612
Lewis sat down and Lucy laid her hand on,his,HIS,138,954,2,4.0508474576271185,0.7751246576843763,0.6931818181818182,0.3664629503048952,0.6022727272727273,1.2969335497271872
Things,were,WERE,9,33,2,3.8983050847457625,0.8846373746506938,0.06542056074766354,2.7269186854065928,-0.11214953271028037,3.145662445716707
Brian sniffed and wiped his,grubby,GRUBBY,119,770,2,2.6779661016949152,1.1054828554340765,0.011235955056179775,4.48863636973214,-0.5842696629213483,1.6244541388710751
Dont die of cold before you die,in,IN,85,494,2,1.9830508474576272,0.9189860496432601,0.010638297872340425,4.543294782270004,-0.574468085106383,1.8371129943061568
The shout caught him off guard and he fell back,a,A,193,1563,2,1.5423728813559323,0.7948548750277297,0.00980392156862745,4.624972813284271,-0.12745098039215688,2.9595202810534467
There will be men,to,TO,81,461,2,2.5254237288135593,0.91643861286579,0.01020408163265306,4.584967478670572,-0.22448979591836735,2.636907184774175
I flung,out,OUT,186,1471,2,2.5762711864406778,1.1774225185798481,0.021052631578947368,3.8607297110405954,-0.22105263157894736,2.422418467213461
A tube,train,TRAIN,14,55,2,2.559322033898305,1.355336660565062,0.13333333333333333,2.0149030205422647,-0.0761904761904762,2.97360065815757
You shouldnt have been,racing,RACING,149,1059,2,3.0847457627118646,1.193201078426986,0.010309278350515464,4.574710978503383,-0.32989690721649484,2.425463309839908
He smiled again,and,AND,183,1436,2,3.830508474576271,1.0026265914205024,0.21782178217821782,1.5240780634829436,-0.04950495049504952,2.6230848642826525
He just,wished,WISHED,89,521,2,3.406779661016949,1.0523970023777511,0.008333333333333333,4.787491742782046,-0.058333333333333334,3.6651491997357146
Underneath the table,her,HER,109,682,2,2.847457627118644,1.1266912088368022,0.009900990099009901,4.61512051684126,-0.2376237623762376,2.815330353567401
One by one she placed her teeth,about,ABOUT,192,1548,2,1.4915254237288136,0.7280792244674411,0.010869565217391304,4.5217885770490405,-0.21739130434782608,2.386373846710709
She threatened,to,TO,171,1298,2,4.5423728813559325,0.6777761276792651,0.38636363636363635,0.9509762898620451,0.04545454545454547,1.6945094423451081
In the morning at,breakfast,BREAKFAST,162,1201,2,4.169491525423729,1.0364485510940107,0.061855670103092786,2.782951509275328,-0.11340206185567009,2.7809180753064493
"The gate was double, one huge mass of wood",following,FOLLOWING,143,1004,2,1.8983050847457628,1.0617960589660185,0.009174311926605505,4.6913478822291435,-0.3577981651376147,2.8320161892404974
He smiled when she let,out,OUT,92,548,2,3.2542372881355934,1.1976013431882548,0.047619047619047616,3.044522437723423,-0.5476190476190477,1.3156334253172783
Underneath,the,THE,109,680,2,4.661016949152542,0.6048701625149621,0.6292134831460674,0.46328467899699066,0.5393258426966292,1.5235112155868085
Anthony,was,WAS,129,856,2,4.406779661016949,0.7683085781789315,0.08064516129032258,2.517696472610991,0.008064516129032251,3.7180963389043056
You know better than,to,TO,147,1039,2,4.372881355932203,0.9982450995543813,0.16279069767441862,1.815289966638249,-0.1395348837209302,1.9156822101242983
James walked in to wake Samuel at four thirty,in,IN,165,1239,2,3.2711864406779663,1.2433340671644109,0.26,1.3470736479666092,0.07,2.6542978778206496
He called over,his,HIS,3,11,2,3.8813559322033897,0.9840932420553603,0.27956989247311825,1.274502955131774,0.053763440860215034,2.1778595167271866
Brian sniffed,and,AND,119,767,2,3.559322033898305,1.1487802593017122,0.18811881188118812,1.670681537674819,0.00990099009900991,2.8048034206217403
Simon,nodded,NODDED,44,214,2,3.169491525423729,1.1912401879015713,0.009345794392523364,4.672828834461906,-0.16822429906542055,3.082193970038808
Ill break your,neck,NECK,115,733,2,4.135593220338983,1.0741095288438904,0.2736842105263158,1.2957803535790586,0.16842105263157897,2.550395312923599
All last week there was a white,van,VAN,151,1083,2,3.830508474576271,1.0026265914205024,0.13793103448275862,1.9810014688665833,0.08620689655172414,3.4910810859192885
Matthew stood against the wall with his,hands,HANDS,139,962,2,3.440677966101695,1.133672494832886,0.26595744680851063,1.324418957401803,0.05319148936170212,2.388759539659495
He,needed,NEEDED,18,74,2,3.440677966101695,1.1183606604847696,0.00819672131147541,4.804021044733257,-0.09016393442622951,3.6430400690126317
The last thing Alex felt like doing after,work,WORK,173,1326,2,4.389830508474576,0.871323787802856,0.19801980198019803,1.6193882432872684,0.06930693069306931,2.8746833415457314
"I am trying, old","man,","MAN,",159,1168,2,3.847457627118644,1.2568921623020575,0.2169811320754717,1.5279448781829175,0.11320754716981132,3.0028667583558577
They were definitely holding hands underneath the,table.,TABLE,82,471,2,4.271186440677966,0.9064996809360237,0.5333333333333333,0.6286086594223741,0.4222222222222222,1.7959817761291597
I am,touched,TOUCHED,22,95,2,3.2711864406779663,1.3750298865037416,0.00847457627118644,4.770684624465664,-0.07627118644067796,3.572436177259568
